Date,Open,High,Low,Close,Adj Close,Volume
2021-01-06,1814.525024,1814.617310,1758.452881,1766.852173,1742.894775,23200734
2021-01-07,1772.620850,1795.234375,1758.452881,1763.990845,1740.072266,16162959
2021-01-08,1770.313354,1789.142578,1764.867676,1784.804443,1760.603760,13770093
2021-01-11,1789.511719,1789.511719,1746.776855,1751.161133,1727.416626,16653912
2021-01-12,1756.468384,1809.079346,1753.607056,1806.356567,1781.863647,20580773
2021-01-13,1812.355957,1822.878174,1770.728760,1789.511719,1765.247314,13309729
2021-01-14,1795.234375,1815.448120,1789.742554,1809.633179,1785.095703,10776621
2021-01-15,1809.633179,1821.816772,1772.205566,1788.265747,1764.018066,10296634
2021-01-18,1799.018677,1843.230347,1775.251465,1831.185181,1806.355591,17550229
2021-01-19,1841.061279,1874.612305,1841.061279,1861.136597,1835.900757,16003307
2021-01-20,1865.751587,1899.533325,1847.291504,1896.487427,1870.772461,15462268
2021-01-21,1921.685303,1956.759277,1915.224365,1937.745483,1911.470947,19543871
2021-01-22,1948.452271,1952.467407,1878.442749,1891.780151,1866.128906,15266330
2021-01-25,1878.258179,1878.258179,1783.235352,1791.542358,1767.250122,27103552
2021-01-27,1776.774414,1776.774414,1742.623413,1749.084351,1725.368164,21185065
2021-01-28,1735.377808,1775.205322,1726.009399,1732.055054,1708.569580,17033907
2021-01-29,1748.438232,1765.790649,1689.089355,1700.119263,1677.066895,21856191
2021-02-01,1716.225586,1758.314331,1705.703369,1749.361328,1725.641235,17090476
2021-02-02,1766.852173,1790.619385,1712.118286,1777.512817,1753.410889,20735017
2021-02-03,1779.820313,1801.695313,1753.699341,1781.989380,1757.826904,15150848
2021-02-04,1775.851318,1790.619385,1758.314331,1776.128296,1752.045166,12813490
2021-02-05,1781.435547,1794.911377,1772.159424,1775.620605,1751.544556,10124023
2021-02-08,1784.204468,1817.386353,1780.512573,1801.187744,1776.764893,10591700
2021-02-09,1810.879272,1836.400146,1801.972290,1805.525757,1781.044067,9802070
2021-02-10,1803.310669,1831.923584,1778.897217,1822.278198,1797.569458,10617078
2021-02-11,1827.539307,1905.255981,1820.386108,1897.410400,1871.682861,21269639
2021-02-12,1897.225830,1917.993286,1860.213501,1884.396118,1858.845093,15248514
2021-02-15,1890.349487,1902.579224,1869.074341,1876.089111,1850.650635,7895549
2021-02-16,1882.688599,1919.285522,1878.304321,1900.917847,1875.142822,10710830
2021-02-17,1901.379272,1934.561157,1892.703125,1922.839111,1896.766602,11871497
2021-02-18,1924.454346,1946.052490,1900.548584,1908.486450,1882.608765,9323438
2021-02-19,1898.610352,1942.868164,1895.195190,1920.116211,1894.080811,11701741
2021-02-22,1919.839355,1928.977051,1841.338257,1853.475708,1828.343872,11902167
2021-02-23,1890.303345,1894.826050,1858.552124,1867.643677,1842.319702,12822054
2021-02-24,1873.689331,1906.225098,1870.135742,1902.302368,1876.508545,5403831
2021-02-25,1916.147339,1986.295288,1913.378296,1979.234375,1952.397339,17427846
2021-02-26,1953.990356,1969.588989,1911.255371,1925.192749,1899.088623,18740607
2021-03-01,1947.713867,1949.375366,1903.686890,1939.868408,1913.565186,8840382
2021-03-02,1958.605347,1965.989258,1928.238647,1943.837280,1917.480103,8575380
2021-03-03,1957.728516,2048.967041,1944.944946,2032.537598,2004.977783,15962230
2021-03-04,2012.139282,2021.323120,1991.556396,2008.308838,1981.077515,10717877
2021-03-05,1989.987305,2041.629150,1987.264404,2010.939331,1983.672363,12755833
2021-03-08,2001.524780,2060.042969,2001.063354,2022.384644,1994.962402,9753420
2021-03-09,2030.599243,2043.336670,1981.311157,2022.338379,1994.916870,7577242
2021-03-10,2037.060303,2044.536621,2003.140015,2013.939087,1986.631470,5759679
2021-03-12,2025.984253,2036.506470,1960.359009,1973.004150,1946.251587,8432476
2021-03-15,1975.265503,1983.433960,1920.300781,1946.514038,1920.120728,8349049
2021-03-16,1951.221313,1962.297363,1934.145874,1938.853149,1912.563599,6936900
2021-03-17,1936.499512,1941.068359,1878.396606,1897.087402,1871.364258,9605118
2021-03-18,1913.286011,1924.269775,1846.922363,1854.398682,1829.254395,10323740
2021-03-19,1837.692383,1934.468872,1830.123779,1921.685303,1895.628662,20893714
2021-03-22,1911.532349,1914.301270,1876.642944,1903.594482,1877.783081,9286239
2021-03-23,1903.179199,1947.252441,1897.687378,1926.761841,1900.636353,8710582
2021-03-24,1919.608521,1919.608521,1883.288574,1889.657227,1864.034790,8411407
2021-03-25,1895.841309,1895.841309,1832.154297,1838.107666,1813.184204,11000824
2021-03-26,1857.075317,1858.644409,1821.724487,1841.061279,1816.097778,10090101
2021-03-30,1853.383301,1891.134033,1838.199951,1873.043213,1847.646118,10220850
2021-03-31,1862.613403,1892.057007,1845.076294,1848.860596,1823.791260,8125398
2021-04-01,1862.613403,1873.689331,1848.906738,1866.166870,1840.862915,5861656
2021-04-05,1869.028198,1869.074341,1811.017700,1839.169189,1814.231323,7437549
2021-04-06,1849.691406,1850.568237,1817.386353,1831.508301,1806.674316,7004597
2021-04-07,1845.999390,1889.288086,1839.815308,1848.629883,1823.563843,12133176
2021-04-08,1856.152344,1866.305298,1839.538330,1850.937378,1825.839966,7684594
2021-04-09,1844.568726,1851.860352,1827.539307,1829.431519,1804.625610,7018942
2021-04-12,1808.156372,1810.371582,1753.930176,1763.990845,1740.072266,10450741
2021-04-13,1775.851318,1791.173218,1770.174927,1783.050781,1758.873901,9705594
2021-04-15,1777.974243,1810.002319,1765.698364,1794.588257,1770.254883,9861858
2021-04-16,1787.481201,1799.757080,1778.112671,1783.327637,1759.146973,7828474
2021-04-19,1757.391357,1768.836548,1744.469360,1755.268433,1731.468262,9239404
2021-04-20,1763.390869,1771.236328,1744.884766,1754.760864,1730.967407,8601834
2021-04-22,1746.546143,1767.036743,1732.193481,1759.606567,1735.747437,7245477
2021-04-23,1759.237427,1771.144043,1749.407471,1757.714478,1733.881104,5914428
2021-04-26,1772.159424,1810.925415,1764.313843,1788.634888,1764.382324,10423389
2021-04-27,1790.619385,1843.414917,1789.004150,1835.523315,1810.634888,9996262
2021-04-28,1844.014893,1853.383301,1827.677856,1843.507202,1818.510620,8561218
2021-04-29,1867.135986,1887.072876,1852.737305,1868.197510,1842.866089,8706303
2021-04-30,1853.844849,1879.227295,1834.508057,1840.922852,1815.961304,9914384
2021-05-03,1814.617310,1826.616333,1793.480713,1808.202515,1783.684570,11820093
2021-05-04,1799.849365,1816.278809,1763.852417,1769.021118,1745.034424,10924915
2021-05-05,1775.251465,1789.234863,1761.129517,1772.251709,1748.221191,6196804
2021-05-06,1773.866943,1786.004395,1759.791138,1782.312378,1758.145264,7312333
2021-05-07,1788.542603,1805.064331,1777.697388,1783.004639,1758.828369,6144274
2021-05-10,1789.696411,1796.895752,1773.036255,1777.881958,1753.775146,6970618
2021-05-11,1767.544434,1789.281006,1762.929321,1784.296875,1760.102905,6739132
2021-05-12,1781.481689,1784.066040,1760.160400,1765.836792,1741.893188,6588980
2021-05-14,1779.589478,1792.465332,1759.237427,1788.127319,1763.881470,6645808
2021-05-17,1788.127319,1812.263672,1781.758545,1809.402466,1784.868286,5936539
2021-05-18,1828.462402,1848.399170,1820.616821,1834.877197,1809.997681,6032459
2021-05-19,1827.539307,1861.182739,1820.155396,1843.276489,1818.282837,8158501
2021-05-20,1844.061035,1856.060059,1828.462402,1832.523560,1807.675781,5711266
2021-05-21,1838.615356,1854.860107,1833.077393,1848.353027,1823.290649,5392802
2021-05-24,1853.383301,1855.044800,1829.385376,1832.754272,1807.903442,4275880
2021-05-25,1842.676514,1843.230347,1809.079346,1811.986816,1787.417725,7390051
2021-05-26,1822.924316,1827.077881,1813.971313,1818.355469,1793.699951,3740102
2021-05-27,1818.586304,1839.538330,1811.156128,1823.939697,1799.208374,13409647
2021-05-28,1836.769409,1942.914307,1836.769409,1933.499756,1907.282837,28234965
2021-05-31,1940.145264,2022.938354,1924.500488,1993.956177,1966.919556,29562071
2021-06-01,1999.217285,2032.445313,1981.218750,2001.894043,1974.749634,14006916
2021-06-02,1990.910278,2039.367798,1990.910278,2031.753052,2004.203857,12315081
2021-06-03,2049.982178,2076.749268,2026.999634,2039.506226,2011.851807,11987128
2021-06-04,2044.259644,2045.782593,2016.062012,2021.830811,1994.416138,7234323
2021-06-07,2032.445313,2069.365234,2016.754272,2055.889404,2028.012939,8168286
2021-06-08,2055.151123,2055.658691,2028.891724,2044.075073,2016.358887,4837367
2021-06-09,2048.136230,2049.982178,1991.787109,2007.524292,1980.303589,5704580
2021-06-10,2024.507446,2058.289307,2009.877930,2014.908325,1987.587524,7077826
2021-06-11,2014.816040,2056.443359,2012.231567,2042.736694,2022.063477,6881389
2021-06-14,2044.444336,2084.364014,2026.030396,2072.041992,2051.072266,10166218
2021-06-15,2086.902344,2099.731934,2067.796143,2076.749268,2055.731934,7587107
2021-06-16,2072.041992,2074.026367,2035.998779,2041.306030,2020.647217,5398674
2021-06-17,2030.599243,2062.904297,2012.046997,2045.044189,2024.347656,7872987
2021-06-18,2054.135742,2062.904297,2016.154297,2054.274170,2033.484253,14684513
2021-06-21,2033.829834,2074.441650,2030.737793,2064.980957,2044.082642,6093224
2021-06-22,2080.441162,2086.902344,2048.459229,2054.366455,2033.575439,6435956
2021-06-23,2076.749268,2077.302979,2032.168335,2035.537354,2014.937012,8326975
2021-06-24,2036.921875,2044.075073,1975.219360,1987.679810,1967.563843,45730987
2021-06-25,1987.679810,1987.679810,1920.854614,1942.406616,1922.748779,27677511
2021-06-28,1958.605347,1962.758789,1920.762329,1925.377319,1905.891846,10138521
2021-06-29,1928.607788,1946.606323,1923.623657,1927.038696,1907.536499,13572031
2021-06-30,1934.838013,1959.205200,1930.038452,1948.129272,1928.413574,9881429
2021-07-01,1954.913330,1959.666748,1933.684326,1936.407227,1916.810059,6267203
2021-07-02,1935.530273,1968.666016,1931.792114,1965.112427,1945.224731,7043310
2021-07-05,1971.942627,1987.725952,1967.373779,1984.633911,1964.548706,5851143
2021-07-06,1979.788208,1983.433960,1956.943970,1961.189697,1941.341797,5035062
2021-07-07,1963.912598,1963.912598,1936.453369,1947.575439,1927.865234,5227446
2021-07-08,1953.944214,1953.944214,1920.762329,1931.469116,1911.921997,5592730
2021-07-09,1927.223267,1930.638428,1907.009644,1911.716919,1892.369629,4518837
2021-07-12,1919.608521,1939.683838,1914.762817,1923.623657,1904.156006,4292646
2021-07-13,1938.299316,1941.114502,1927.269531,1938.022461,1918.408936,3358566
2021-07-14,1938.622314,1944.621826,1920.993042,1925.377319,1905.891846,4266272
2021-07-15,1933.684326,1933.684326,1918.454834,1922.008423,1902.557007,4724178
2021-07-16,1926.992554,1951.913574,1926.854126,1949.744507,1930.012451,4414092
2021-07-19,1938.299316,1960.451294,1931.146118,1937.330200,1917.723755,4177224
2021-07-20,1937.837769,1945.683350,1923.531372,1932.576660,1913.018311,3370732
2021-07-22,1955.836304,1960.359009,1936.591797,1957.405396,1937.595825,3986198
2021-07-23,1970.096680,1970.096680,1940.191406,1943.560425,1923.890869,4968515
2021-07-26,1945.683350,1957.682251,1911.624634,1916.931885,1897.531860,6194834
2021-07-27,1916.885742,1923.254395,1884.765381,1896.764282,1877.568359,5412261
2021-07-28,1899.533325,1899.533325,1860.998047,1880.473389,1861.442261,6448924
2021-07-29,1895.841309,1914.670532,1886.057495,1895.149048,1875.969360,6882869
2021-07-30,1899.533325,1908.717163,1874.704590,1878.581299,1859.569458,5675304
2021-08-02,1896.118286,1919.285522,1883.980835,1912.916870,1893.557495,5462552
2021-08-03,1929.069336,1929.992310,1905.255981,1926.992554,1907.490723,5908649
2021-08-04,1933.130493,1951.221313,1926.300293,1941.760620,1922.109375,6584900
2021-08-05,1951.498169,1988.879639,1942.222046,1969.912109,1949.975830,10626039
2021-08-06,1965.943115,1981.634155,1918.685547,1928.192505,1908.678589,8310493
2021-08-09,1920.762329,1928.884766,1907.378784,1917.208740,1897.805786,3747071
2021-08-10,1921.685303,1950.298340,1914.070557,1927.269531,1907.764771,5959599
2021-08-11,1935.484131,1956.759277,1922.977539,1954.267212,1934.489258,4592481
2021-08-12,1961.281982,1962.481934,1942.914307,1947.990845,1928.276489,4068806
2021-08-13,1954.267212,1984.357056,1946.560181,1980.434204,1960.391479,6390450
2021-08-16,1983.849365,2033.368286,1964.281738,2006.139771,1985.836914,10967722
2021-08-17,2001.847900,2016.938843,1982.464844,1997.602051,1977.385742,6329084
2021-08-18,2006.601318,2018.415649,1986.849121,2005.355225,1985.060303,5037930
2021-08-20,1977.988281,2004.755249,1972.450317,1982.834106,1962.767090,4713141
2021-08-23,2006.601318,2006.601318,1968.112183,1995.848389,1975.649658,4927197
2021-08-24,1998.340454,2023.215332,1989.618042,2015.554443,1995.156372,5932236
2021-08-25,2017.123535,2049.059326,2012.231567,2032.999023,2012.424438,6690279
2021-08-26,2037.983276,2072.041992,2035.214233,2058.704590,2037.869629,9294808
2021-08-27,2064.750244,2070.057617,2045.413452,2055.889404,2035.083130,5240318
2021-08-30,2076.749268,2100.608887,2064.565674,2095.439941,2074.233398,7013531
2021-08-31,2101.577881,2107.900391,2069.595947,2084.271729,2063.178223,13242731
2021-09-01,2097.978271,2116.345947,2088.748291,2092.532471,2071.355469,5572743
2021-09-02,2081.364258,2130.098633,2081.364258,2117.730469,2096.298340,4978385
2021-09-03,2132.129150,2210.584229,2125.206787,2204.584717,2182.273682,15332214
2021-09-06,2227.198242,2289.039307,2226.275146,2238.828125,2216.170410,16820855
2021-09-07,2242.889160,2268.733154,2226.275146,2252.949951,2230.149414,8674941
2021-09-08,2263.195313,2265.041260,2221.337158,2244.135254,2221.423584,7150825
2021-09-09,2240.950928,2250.134766,2230.059570,2238.828125,2216.170410,4481624
2021-09-13,2245.658203,2245.658203,2185.709473,2188.939941,2166.787354,8155580
2021-09-14,2192.124268,2209.661133,2183.817139,2186.078613,2163.954834,4454178
2021-09-15,2186.124756,2211.276367,2186.124756,2195.170166,2172.954346,4535537
2021-09-16,2198.169922,2249.119385,2184.740234,2241.227783,2218.545654,6724441
2021-09-17,2257.657227,2266.748779,2192.677979,2206.476807,2184.146729,17441066
2021-09-20,2189.447510,2232.136230,2187.509277,2209.984375,2187.618408,5889909
2021-09-21,2219.814209,2230.520996,2200.431152,2219.537354,2197.074951,4957868
2021-09-22,2222.583252,2253.965088,2213.583984,2243.350830,2220.647461,5497956
2021-09-23,2258.949463,2304.730225,2257.195801,2298.177002,2274.918701,7874198
2021-09-24,2310.775879,2312.529541,2281.655273,2291.531250,2268.340088,7596081
2021-09-27,2295.500244,2335.096924,2284.701172,2330.066650,2306.485596,7686917
2021-09-28,2338.881104,2367.401855,2319.313477,2351.849365,2328.047607,9017629
2021-09-29,2372.109131,2372.109131,2326.005371,2333.204834,2309.592041,4859937
2021-09-30,2330.574219,2339.435059,2307.822266,2325.266846,2301.734375,6795327
2021-10-01,2309.299072,2344.234619,2302.884277,2329.374268,2305.800049,4479464
2021-10-04,2356.418213,2376.585693,2341.696289,2359.325684,2335.448486,5459276
2021-10-05,2358.356445,2410.875244,2351.203125,2408.290771,2383.917969,6766817
2021-10-06,2418.212891,2418.212891,2354.664551,2362.740723,2338.828857,5129440
2021-10-07,2395.184082,2398.645508,2369.986328,2374.324463,2350.295410,3168332
2021-10-08,2386.184814,2477.700439,2382.723633,2465.562988,2440.610596,7886246
2021-10-11,2493.391357,2510.559082,2441.657227,2448.395020,2423.616211,7384333
2021-10-12,2441.334229,2476.408203,2437.872803,2462.378418,2437.458252,3341005
2021-10-13,2472.716064,2510.097656,2463.762939,2487.437988,2462.264160,4979881
2021-10-14,2492.422119,2508.205566,2480.284668,2492.468262,2467.243652,4311734
2021-10-18,2463.116943,2533.634033,2457.302002,2499.114014,2473.822266,6797239
2021-10-19,2514.066406,2539.495117,2499.483154,2521.496582,2495.978271,4416704
2021-10-20,2531.557373,2531.557373,2484.253662,2492.468262,2467.243652,6355285
2021-10-21,2517.389404,2517.943115,2402.752686,2420.566650,2396.069580,10415834
2021-10-22,2418.259033,2459.701904,2410.413574,2425.089355,2400.546631,5513737
2021-10-25,2473.639160,2473.639160,2372.109131,2401.460449,2377.156738,8599208
2021-10-26,2415.582520,2463.393799,2402.706543,2456.148193,2431.291016,4875089
2021-10-27,2447.795166,2470.685547,2418.212891,2425.089355,2400.546631,4948149
2021-10-28,2418.259033,2434.826904,2391.030762,2398.506836,2374.233154,4943090
2021-10-29,2396.245605,2396.245605,2309.068359,2340.958008,2317.266846,7116512
2021-11-01,2340.958008,2359.187256,2302.053467,2342.388672,2318.682861,7740557
2021-11-02,2349.034180,2351.803223,2303.114990,2308.237549,2284.877197,5284565
2021-11-03,2313.083252,2325.959229,2271.502197,2292.362061,2269.162598,5994715
2021-11-04,2300.991943,2312.021973,2298.269287,2306.437744,2283.095703,852828
2021-11-08,2325.405273,2325.959229,2267.256348,2309.299072,2285.928223,10168591
2021-11-09,2312.114258,2334.173828,2295.546387,2327.528320,2303.972900,7841248
2021-11-10,2322.913330,2361.033203,2310.868164,2353.556885,2329.738281,5126735
2021-11-11,2344.465332,2372.570557,2340.311768,2357.848877,2333.986572,5361239
2021-11-12,2365.555908,2398.645508,2360.110107,2393.430420,2369.208252,4356170
2021-11-15,2399.799072,2401.829834,2372.109131,2379.308594,2355.229248,2401634
2021-11-16,2374.001221,2376.724121,2302.884277,2324.020996,2300.500977,5668790
2021-11-17,2306.530029,2306.530029,2271.502197,2274.271240,2251.254883,5101014
2021-11-18,2270.579102,2297.346191,2261.395264,2282.854980,2259.751709,4252812
2021-11-22,2248.519531,2260.426270,2169.972168,2181.740479,2159.660400,12062153
2021-11-23,2153.404297,2216.353027,2131.206299,2202.138672,2179.852295,12663499
2021-11-24,2196.739258,2224.336914,2163.095947,2170.341553,2148.376953,8410148
2021-11-25,2190.278320,2309.345215,2175.648682,2300.991943,2277.705078,21200968
2021-11-26,2277.778564,2286.823975,2216.583740,2226.829102,2204.292725,7881569
2021-11-29,2251.288574,2307.499268,2214.368408,2253.503662,2230.697510,12162677
2021-11-30,2277.963135,2285.254883,2204.907715,2220.183350,2197.714355,16086149
2021-12-01,2245.658203,2283.501221,2238.366455,2277.040283,2253.995605,5052305
2021-12-02,2279.532227,2303.991699,2272.055908,2291.669678,2268.477051,6360205
2021-12-03,2306.022461,2306.114746,2215.199219,2222.813965,2200.318359,9611240
2021-12-06,2229.967285,2238.274170,2175.648682,2180.678955,2158.609863,5166127
2021-12-07,2193.185791,2218.891113,2178.279297,2198.446777,2176.197754,5617561
2021-12-08,2237.443604,2244.550537,2221.014160,2231.905518,2209.317871,4372089
2021-12-09,2247.504150,2284.331787,2238.274170,2267.302490,2244.356445,6606773
2021-12-10,2252.349854,2276.117188,2243.212158,2269.610107,2246.640869,4182207
2021-12-13,2283.039795,2283.593506,2218.891113,2224.106201,2201.597412,6450866
2021-12-14,2196.739258,2220.737305,2190.647461,2196.877686,2174.644531,6495761
2021-12-15,2200.431152,2219.814209,2179.294434,2190.462891,2168.294678,4683484
2021-12-16,2220.460205,2229.505615,2186.263184,2218.798828,2196.343750,4880639
2021-12-17,2213.399414,2222.583252,2141.359131,2160.234619,2138.372314,10524910
2021-12-20,2139.374756,2139.374756,2074.072510,2101.993408,2080.720459,7162923
2021-12-21,2133.375244,2165.357178,2115.699951,2133.282959,2111.693359,6418280
2021-12-22,2145.881836,2189.262939,2143.205322,2183.909424,2161.807617,8829271
2021-12-23,2191.201172,2196.739258,2176.479492,2183.125000,2161.031006,4536200
2021-12-24,2187.509277,2207.815186,2157.557861,2190.093750,2167.929199,3943247
2021-12-27,2179.709961,2194.893311,2167.295654,2187.739990,2165.599365,2008611
2021-12-28,2192.677979,2219.675781,2190.324463,2213.722412,2191.318604,3187306
2021-12-29,2206.892334,2232.736328,2198.677490,2217.506836,2195.064941,7712656
2021-12-30,2215.199219,2219.768066,2164.988037,2177.448486,2155.412109,14666585
2021-12-31,2190.278320,2200.338867,2178.279297,2185.801758,2163.680664,4738645
2022-01-03,2182.894287,2222.537109,2181.555908,2218.752686,2196.298096,2710805
2022-01-04,2229.875000,2271.502197,2218.891113,2268.825439,2245.864258,5423864
2022-01-05,2272.425293,2286.270264,2245.612061,2279.439941,2256.371094,5821906
2022-01-06,2262.456787,2265.041260,2223.506104,2230.428711,2207.855957,7223711
2022-01-07,2243.766113,2268.779297,2225.859863,2248.427246,2225.672363,6556057
2022-01-10,2263.195313,2267.810303,2230.013428,2250.273193,2227.499756,4623365
2022-01-11,2248.427246,2284.377930,2247.504150,2266.471924,2243.534424,8102582
2022-01-12,2281.009033,2330.528076,2275.194092,2326.974365,2303.424561,7400221
2022-01-13,2327.113037,2345.342285,2315.252441,2340.081055,2316.398682,5928356
2022-01-14,2339.804199,2369.616943,2331.358643,2343.496094,2319.779053,9965088
2022-01-17,2342.573242,2367.494141,2341.650146,2355.725830,2331.885254,4018226
2022-01-18,2358.033447,2365.048096,2322.036377,2327.620605,2304.064209,3107514
2022-01-19,2335.189209,2346.265137,2315.806152,2327.436035,2303.881592,4877742
2022-01-20,2307.545410,2316.683105,2265.964111,2286.685547,2263.543701,8247243
2022-01-21,2263.195313,2309.575928,2263.195313,2287.054688,2263.909180,6669297
2022-01-24,2284.424316,2311.883545,2173.756592,2194.801025,2172.588623,10934468
2022-01-25,2168.633789,2204.723145,2127.514160,2190.509033,2168.340332,12255102
2022-01-27,2156.127197,2174.679443,2133.098389,2158.065430,2136.225098,10010215
2022-01-28,2182.894287,2192.954834,2149.112549,2155.988770,2134.169434,7333863
2022-01-31,2178.463867,2221.106445,2174.771729,2202.831055,2180.537842,6071841
2022-02-01,2222.583252,2234.213135,2166.372559,2195.539307,2173.319824,6600254
2022-02-02,2221.660156,2221.660156,2192.216553,2200.015869,2177.750732,5008845
2022-02-03,2207.815186,2216.537598,2166.464844,2171.587402,2149.610352,4786419
2022-02-04,2160.742188,2167.618652,2142.374512,2151.789063,2130.011963,5530620
2022-02-07,2161.665283,2175.325684,2127.514160,2138.682617,2117.038330,5357233
2022-02-08,2151.189209,2178.279297,2132.129150,2174.633301,2152.625244,6030424
2022-02-09,2188.570801,2203.384766,2176.433350,2199.969727,2177.705322,5743112
2022-02-10,2211.230225,2211.230225,2182.986572,2197.708496,2175.467041,6232245
2022-02-11,2190.509033,2200.892822,2163.603516,2193.416504,2171.218262,7971685
2022-02-14,2160.050049,2173.618164,2134.898193,2158.480957,2136.636230,5359816
2022-02-15,2170.156738,2237.259033,2155.850342,2231.767090,2209.180908,5606335
2022-02-16,2242.889160,2245.658203,2211.461182,2227.152100,2204.612549,5196420
2022-02-17,2233.751465,2265.871826,2224.429199,2255.349609,2232.524658,6426626
2022-02-18,2256.180420,2267.256348,2233.797607,2237.720459,2215.074219,3387729
2022-02-21,2226.275146,2249.811768,2200.985107,2215.106934,2192.689453,5553596
2022-02-22,2171.725830,2211.415039,2166.418701,2205.046143,2182.730225,6747457
2022-02-23,2216.214600,2221.244873,2185.663330,2191.247314,2169.071045,3655055
2022-02-24,2127.514160,2159.727051,2070.657471,2082.056396,2060.985352,12423325
2022-02-25,2104.531494,2130.237061,2100.978027,2108.085205,2086.750732,7285044
2022-02-28,2070.288330,2185.063232,2070.288330,2177.863770,2155.822998,10648723
2022-03-02,2154.696533,2216.122314,2149.850830,2213.860840,2191.455811,10735893
2022-03-03,2215.199219,2228.905762,2187.555420,2195.170166,2172.954346,5093374
2022-03-04,2171.818115,2182.248047,2141.682373,2146.481934,2124.758789,5402833
2022-03-07,2103.239258,2134.067627,2050.905273,2067.104004,2046.184204,8991655
2022-03-08,2041.213745,2073.057373,2012.139282,2063.365723,2042.483643,10644687
2022-03-09,2063.827393,2184.740234,2062.119629,2172.833496,2150.843506,10207114
2022-03-10,2215.199219,2219.814209,2178.279297,2208.045898,2185.699707,8990246
2022-03-11,2193.093262,2225.352295,2193.093262,2214.414551,2192.003662,6128711
2022-03-14,2203.107910,2237.720459,2191.201172,2232.597656,2210.002930,4170339
2022-03-15,2240.997070,2240.997070,2160.603760,2181.463623,2159.386475,7962884
2022-03-16,2198.585205,2222.490967,2194.062500,2218.291260,2195.841553,5574914
2022-03-17,2245.427490,2305.099365,2229.136475,2290.608398,2267.426514,10711049
2022-03-21,2255.811279,2292.731201,2251.196289,2277.409424,2254.361084,5999733
2022-03-22,2270.671387,2339.758057,2264.672119,2336.250732,2312.607178,11278532
2022-03-23,2328.728271,2367.355713,2328.728271,2343.680664,2319.961670,7731093
2022-03-24,2316.729248,2385.169678,2316.729248,2380.093018,2356.005371,6584133
2022-03-25,2383.646729,2414.567139,2378.570068,2395.968750,2371.720703,7111244
2022-03-28,2409.029053,2427.258301,2387.338623,2420.059082,2395.567139,4945712
2022-03-29,2434.873047,2434.873047,2406.629395,2420.612793,2396.115234,4342032
2022-03-30,2436.626953,2481.023193,2415.582520,2467.132080,2442.164063,7905775
2022-03-31,2459.748047,2464.132324,2426.197021,2431.873291,2407.261963,6611859
2022-04-01,2433.027100,2459.932617,2420.105225,2451.348633,2426.540039,3961440
2022-04-04,2450.979492,2469.024170,2438.242188,2458.594238,2433.712402,3964581
2022-04-05,2446.964355,2464.316895,2418.905273,2423.843262,2399.312988,6574935
2022-04-06,2387.892578,2431.642578,2387.892578,2417.382324,2392.917725,6128607
2022-04-07,2395.276367,2405.337158,2369.340088,2374.739746,2350.706543,7748249
2022-04-08,2362.879150,2422.874268,2362.879150,2414.244141,2389.811035,7576247
2022-04-11,2399.799072,2435.380859,2384.108154,2409.213867,2384.831787,4627104
2022-04-12,2387.800049,2402.198975,2358.633301,2363.848389,2339.925537,6608871
2022-04-13,2376.262695,2392.968994,2349.495605,2355.172119,2331.336914,5177117
2022-04-18,2337.958252,2362.694580,2327.620605,2347.972656,2324.210205,4987112
2022-04-19,2361.033203,2462.563232,2354.618408,2437.457520,2412.789551,13070910
2022-04-20,2452.502441,2523.481201,2445.118408,2509.128418,2483.735107,12536120
2022-04-21,2539.079834,2574.246094,2521.635010,2567.877441,2541.889648,10854316
2022-04-22,2546.463867,2586.245117,2532.895752,2546.371582,2520.601318,7527077
2022-04-25,2531.234375,2546.002197,2458.548096,2487.484131,2462.310059,8531607
2022-04-26,2501.329102,2579.784180,2499.206299,2561.924072,2535.996338,6113833
2022-04-27,2543.648682,2610.243164,2542.910156,2564.416260,2538.463623,9669472
2022-04-28,2593.583008,2631.472168,2571.569336,2602.720703,2576.380371,12807038
2022-04-29,2636.225586,2636.225586,2563.447021,2575.399902,2549.336182,9107431
2022-05-02,2549.325195,2589.475586,2545.679199,2566.354492,2540.382080,4733503
2022-05-04,2570.554199,2575.169189,2470.224121,2486.238037,2461.076416,9623830
2022-05-05,2513.789551,2519.789063,2429.335205,2437.549805,2412.881104,8605334
2022-05-06,2411.059814,2454.256104,2393.845703,2418.859131,2394.379395,9824974
2022-05-09,2376.677979,2397.122559,2313.960205,2324.390137,2300.866455,9041876
2022-05-10,2302.884277,2332.051025,2268.733154,2284.101074,2260.985107,9755838
2022-05-11,2282.255127,2293.608154,2235.458984,2260.703125,2237.823975,8321949
2022-05-12,2240.581787,2247.365723,2187.509277,2214.645508,2192.232422,10245160
2022-05-13,2239.197266,2287.193115,2229.367188,2239.750977,2217.083984,9654389
2022-05-16,2246.996582,2289.962158,2230.567139,2240.304932,2217.632080,6718955
2022-05-17,2247.596436,2344.326904,2244.735107,2334.404541,2310.779541,8275914
2022-05-18,2344.096191,2372.109131,2315.114014,2342.896240,2319.185303,8638394
2022-05-19,2292.731201,2319.036621,2276.163330,2288.900635,2265.736084,7349559
2022-05-20,2319.036621,2440.780273,2309.345215,2422.366455,2397.851318,10896545
2022-05-23,2428.873535,2449.225830,2393.338135,2406.167969,2381.816895,7626377
